stock_name,stock_code,address1,address2,city,zip,phone,website,industry,sector,fullTimeEmployees
OPPSTAR BERHAD,0275,"I2U Building, Sains@USM","Level 6 10, Persiaran Bukit Jambul",Bayan Lepas,11900,6046116693,https://www.oppstar.com.my,Semiconductors,Technology,225.0
OPTIMAX HOLDINGS BERHAD,0222,"No.145, Jalan Radin Bagus",1st and 2nd Floor Seri Petaling,Kuala Lumpur,57000,60390546186,https://www.optimax2u.com,Medical Care Facilities,Healthcare,242.0
ORGABIO HOLDINGS BERHAD,0252,"Lot 83, Jalan Kesuma 2/3",Phase 5D Bandar Tasik Kesuma Techno Park,Beranang,43700,60380791878,https://orgabio.com,Beverages—Non-Alcoholic,Consumer Defensive,
ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD,7107,"No. 65, Jalan Usaha 7",Air Keroh Industrial Estate,Malacca,75450,6062310333,https://www.ofih.com.my,Confectioners,Consumer Defensive,
ORIENTAL HOLDINGS BERHAD,4006,25B Lebuh Farquhar,1st Floor,Penang,10200,6042638590,https://ohb.com.my,Auto & Truck Dealerships,Consumer Cyclical,9154.0
ORIENTAL INTEREST BERHAD,5827,"34 & 35, Lengkok Cempaka 2",Bandar Amanjaya,Sungai Petani,08000,6044481018,https://www.oibgroup.com,Real Estate—Development,Real Estate,
ORNAPAPER BERHAD,5065,"No. 8998, Kawasan Perindustrian Peringka",Batu Berendam,Malacca,75350,6063355888,https://www.ornapaper.com,Packaging & Containers,Consumer Cyclical,922.0
OSK HOLDINGS BERHAD,5053,Plaza OSK,21st Floor Jalan Ampang,Kuala Lumpur,50450,60321771999,https://www.oskgroup.com,Real Estate—Development,Real Estate,1038.0
OSK VENTURES INTERNATIONAL BERHAD,0053,Plaza OSK,21st Floor Jalan Ampang,Kuala Lumpur,50450,60321617233,https://www.oskvi.com,Asset Management,Financial Services,12.0
OVERSEA ENTERPRISE BERHAD,0153,Menara Lien Hoe,"Lot 12.2, 12th Floor No.8, Persiaran Tropicana Tropicana Golf & Country Resort",Petaling Jaya,47410,60378876838,https://www.oversea.com.my,Restaurants,Consumer Cyclical,
P.A. RESOURCES BERHAD,7225,Lot 424 & 440,Jalan Kuala Selangor Kampung Batu 8 Ijok,Kuala Selangor,45620,60332793328,https://www.pagroup.com.my,Metal Fabrication,Industrials,
P.I.E. INDUSTRIAL BERHAD,7095,Jalan Jelawat 1,Plot 4 Seberang Jaya Industrial Estate,Perai,13700,6043990401,https://pieib.com.my,Electrical Equipment & Parts,Industrials,2487.0
PACIFIC & ORIENT BERHAD,6009,Wisma Bumi Raya,"11th Floor No. 10, Jalan Raja Laut",Kuala Lumpur,50350,60326985033,https://www.pacific-orient.com,Insurance—Property & Casualty,Financial Services,
PADINI HOLDINGS BERHAD,7052,"No. 19, Jalan Jurunilai U1/20",Lot 115 Hicom Glenmarie Industrial Park,Shah Alam,40150,60350210500,https://corporate.padini.com,Apparel Retail,Consumer Cyclical,
PAN MALAYSIA CORPORATION BERHAD,4081,"189, Jalan Ampang",,Kuala Lumpur,50450,60321451366,https://pmcorporation.com.my,Confectioners,Consumer Defensive,
PAN MALAYSIA HOLDINGS BERHAD,1287,"189, Jalan Ampang",,Kuala Lumpur,50450,60321451366,https://www.pmholdings.com.my,Resorts & Casinos,Consumer Cyclical,
PANASONIC MANUFACTURING MALAYSIA BERHAD,3719,"No. 3, Jalan Sesiku 15/2",Section 15 Shah Alam Industrial Site,Shah Alam,40200,60358915000,https://pmma.panasonic.com.my,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1532.0
PANSAR BERHAD,8419,Wisma Pansar,23-27 Jalan Bengkel PO Box 319,Sibu,96007,6084333366,https://pansar.com.my,Conglomerates,Industrials,
PANTECH GROUP HOLDINGS BERHAD,5125,"PTD 204334, Jalan Platinum Utama",Kawasan Perindustrian Pasir Gudang Zon 12B,Pasir Gudang,81700,6072597979,https://www.pantech-group.com,Steel,Basic Materials,1050.0
PAOS HOLDINGS BERHAD,5022,"No. 65, Persiaran Selangor",Section 15,Shah Alam,40200,60355104219,https://www.paos.com.my,Household & Personal Products,Consumer Defensive,148.0
PAPPAJACK BERHAD,0242,"No. 11B, Jalan TK1/11A",Taman Kinrara Jalan Puchong Seksyen 1,Puchong,47180,60380804884,https://www.pappajack.com.my,Credit Services,Financial Services,118.0
PARAGON GLOBE BERHAD,3611,Grand Paragon Hotel,"Level 10-02 No.18, Jalan Harimau Taman Century",Johor Bahru,80250,6072786668,https://www.pgbgroup.com.my,Real Estate—Development,Real Estate,
PARAGON UNION BERHAD,9407,Lot 14 Jalan CJ 1/1,Kawasan Perindustrian Cheras Jaya Batu 11 Cheras,Cheras,43200,60390861100,https://www.paragon.com.my,Auto Parts,Consumer Cyclical,
PARAMOUNT CORPORATION BERHAD,1724,Uptown 1,"Level 8 1, Jalan SS21/58 Damansara Uptown",Petaling Jaya,47400,60377123333,https://www.pcb.my,Real Estate—Development,Real Estate,486.0
PARKSON HOLDINGS BERHAD,5657,Lion Office Tower,Level 14 No. 1 Jalan Nagasari,Kuala Lumpur,50200,60321420155,https://www.lion.com.my/parkson,Department Stores,Consumer Cyclical,
PARKWOOD HOLDINGS BERHAD,2682,Menara LGB,"Unit 8-02, Level 8 No.1, Jalan Wan Kadir Taman Tun Dr. Ismail",Kuala Lumpur,60000,60327889322,https://parkwood.my,Real Estate—Diversified,Real Estate,
PARLO BERHAD,0022,Wisma Parlo,"No. 72, Jalan Kampong Attap",Kuala Lumpur,50460,60327266055,https://www.parlogroup.com,Travel Services,Consumer Cyclical,58.0
PASDEC HOLDINGS BERHAD,6912,Menara Zenith,Level 21 Jalan Putra Square 6 Putra Square,Kuantan,25200,6095133888,https://www.pasdec.com.my,Real Estate—Development,Real Estate,
PASUKHAS GROUP BERHAD,0177,Persoft Tower,"DF2-11-01, Level 11 6B, Persiaran Tropicana Tropicana Golf & Country Resort",Petaling Jaya,47410,60376656088,https://www.pasukhasgroup.com,Engineering & Construction,Industrials,
PAVILION REAL ESTATE INVESTMENT TRUST,5212,"Level 10, Pavilion Kuala Lumpur","168, Jalan Bukit Bintang",Kuala Lumpur,55100,60321188888,https://www.pavilion-reit.com,REIT—Retail,Real Estate,
PBA HOLDINGS BHD,5041,KOMTAR,Level 32 Jalan Penang,Georgetown,10000,6042006700,https://pbahb.com.my,Utilities—Regulated Water,Utilities,1473.0
PCCS GROUP BERHAD,6068,Mukim Simpang Kanan,"Lot 1376, GM 127 Jalan Kluang",Batu Pahat,83000,6074568871,https://www.pccsgroup.net,Apparel Manufacturing,Consumer Cyclical,2404.0
PDZ HOLDINGS BHD,6254,"No.1, Jalan Sungai Aur",,Port Klang,42000,60331692233,https://www.pdzlines.com,Marine Shipping,Industrials,
PECCA GROUP BERHAD,5271,"No. 1, Jalan Perindustrian Desa Aman 1A",Industri Desa Aman Kepong,Kuala Lumpur,52200,60362751800,https://www.peccaleather.com,Auto Parts,Consumer Cyclical,
PEGASUS HEIGHTS BERHAD,4464,"1-40-2, Menara Bangkok Bank","Berjaya Central Park No. 105, Jalan Ampang",Kuala Lumpur,50450,60321813553,https://www.pegasusheights.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,
PEKAT GROUP BERHAD,0233,"No. 3A, 5 & 6, Cubic Space","No. 6, Jalan Teknologi 3/4 Taman Sains Selangor 1 Kota Damansara",Petaling Jaya,47810,60323008010,https://www.pekat.com.my,Solar,Technology,210.0
PELIKAN INTERNATIONAL CORPORATION BERHAD,5231,No. 9 Jalan Pemaju U1/15,Seksyen U1 Hicom Glenmarie Industrial Park,Shah Alam,40150,60355695511,https://www.pelikan.com/picb,Specialty Business Services,Industrials,1654.0
PENSONIC HOLDINGS BERHAD,9997,"1165, Lorong Perindustrian Bukit Minyak",Taman Perindustrian Bukit Minyak,Simpang Ampat,14100,6045070393,https://www.pensonic.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,
PENTAMASTER CORPORATION BERHAD,7160,"Plot 18 & 19, Technoplex",Medan Bayan Lepas Taman Perindustrian Bayan Lepas Phase IV,Bayan Lepas,11900,6046469212,https://pentamaster.com.my,Specialty Industrial Machinery,Industrials,787.0
PERAK CORPORATION BERHAD,8346,Menara PKNP,"No. 1-A, Block B Jalan Meru Casuarina Bandar Meru Raya",Ipoh,30020,6055019888,https://www.perakcorp.com.my,Marine Shipping,Industrials,
PERAK TRANSIT BERHAD,0186,"E-6-2A, SOHO Ipoh 2",Jalan Sultan Idris Shah,Ipoh,30000,6052551128,https://www.peraktransit.com.my,Railroads,Industrials,83.0
PERDANA PETROLEUM BERHAD,7108,VSQ @ PJCC,Block 2 Level 18 Jalan Utara,Petaling Jaya,46200,60379318524,https://www.perdana.my,Oil & Gas Equipment & Services,Energy,2442.0
PERMAJU INDUSTRIES BERHAD,7080,Wisma Cergaz,Lot 45182 Sungai Penchala Off Jalan Damansara,Kuala Lumpur,60000,60377258855,https://www.permaju.com.my,Auto & Truck Dealerships,Consumer Cyclical,
PERTAMA DIGITAL BERHAD,8532,"WORQ Subang, The Podium Tower 3","Suite 37, Unit 2-1, Level 2 No. 1, Jalan Pengaturcara U151A UOA Business Park, Seksyen U1",Shah Alam,40150,,https://www.pertamadigital.com,Software—Application,Technology,
PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,5436,"PLO 255, Jalan Timah 3",Kawasan Perindustrian Pasir Gudang Darul Takzim,Pasir Gudang,81700,6072981200,https://www.perstima.com.my,Packaging & Containers,Consumer Cyclical,491.0
PESONA METRO HOLDINGS BERHAD,8311,"39, Jalan SB Indah 1/19",Taman Sungai Besi Indah,Seri Kembangan,43300,60389410818,https://www.pesona.com.my,Engineering & Construction,Industrials,125.0
PESTECH INTERNATIONAL BERHAD,5219,"No. 26, Jalan Utarid U5/14",Seksyen U5,Shah Alam,40150,60378452186,https://www.pestech-international.com,Engineering & Construction,Industrials,
PETERLABS HOLDINGS BERHAD,0171,Jalan Nilam 3,Lot 16014 (PT No. 24341) Bandar Nilai Utama,Nilai,71800,6067999090,https://www.peterlabs.com.my,Drug Manufacturers—Specialty & Generic,Healthcare,
PETRA ENERGY BERHAD,5133,Menara OBYU,"Suite 13-02, Level 13 4, Jalan PJU 8/8A Bandar Damansara Perdana",Petaling Jaya,47820,60377265576,https://www.petraenergy.com.my,Oil & Gas Equipment & Services,Energy,546.0
PETRON MALAYSIA REFINING & MARKETING BHD,3042,Menara I & P Tower 1,"Level 12A No. 46, Jalan Dungun Damansara Heights",Kuala Lumpur,50490,60320828400,https://www.petron.com.my,Oil & Gas Refining & Marketing,Energy,658.0
PETRONAS CHEMICALS GROUP BERHAD,5183,PETRONAS Twin Towers,Tower 1 Kuala Lumpur City Centre,Kuala Lumpur,50088,60320515000,https://www.petronas.com,Chemicals,Basic Materials,
PETRONAS DAGANGAN BHD,5681,Tower 1,PETRONAS Twin Towers Level 27-32 Kuala Lumpur City Centre,Kuala Lumpur,50088,,https://www.mymesra.com.my,Oil & Gas Refining & Marketing,Energy,
PETRONAS GAS BERHAD,6033,"Tower 1, Level 49-50",PETRONAS Twin Towers Kuala Lumpur City Centre,Kuala Lumpur,50088,60320515000,https://www.petronas.com/pgb,Utilities—Regulated Gas,Utilities,
PGF CAPITAL BERHAD,8117,"No. 2449, Lorong Perusahaan Sepuluh",Kawasan Perusahaan Perai,Perai,13600,6043908460,https://pgfcapital.com.my,Specialty Chemicals,Basic Materials,260.0
PHARMANIAGA BERHAD,7081,"No. 7, Lorong Keluli 1B",Kawasan Perindustrian Bukit Raja Selatan Seksyen 7,Shah Alam,40000,60333429999,https://www.pharmaniaga.com,Medical Distribution,Healthcare,3778.0
PIMPINAN EHSAN BERHAD,5622,Sunway Tower,"Suite 22A-1, Level 22 No. 86, Jalan Ampang",Kuala Lumpur,50450,60320221828,https://www.pebhd.com.my,Shell Companies,Financial Services,
PINEAPPLE RESOURCES BERHAD,0006,Wisma Pineapple,"Lot 135 Jalan 1/8gB 3½ Miles, Off Jalan Sungai Besi",Kuala Lumpur,57100,60379876266,https://www.pineappleresources.com.my,Electronics & Computer Distribution,Technology,
PINEHILL PACIFIC BERHAD,1902,"No. 2-3, Jalan Suria Puchong 6",Third Floor Pusat Perniagaan Suria Puchong,Puchong,47110,60389389830,https://www.pinepac.com.my,Farm Products,Consumer Defensive,
PINTARAS JAYA BHD,9598,"No. 8, Jalan Majistret U1/26",HICOM-Glenmarie Industrial Park,Shah Alam,40150,60355691516,https://www.pintaras.com.my,Engineering & Construction,Industrials,
PJBUMI BERHAD,7163,"No.11, Jalan Ruang U8/109",Seksyen U8 Bukit Jelutong,Shah Alam,40150,60378310075,https://www.pjbumi.com.my,Engineering & Construction,Industrials,16.0
PLB ENGINEERING BERHAD,7055,"1320, Jalan Baru",Taman Chai Leng,Perai,13700,6043905737,https://www.plb.com.my,Engineering & Construction,Industrials,
PLENITUDE BERHAD,5075,"No. 2, Jalan Sri Hartamas 8",2nd Floor Sri Hartamas,Kuala Lumpur,50480,60362010888,https://plenitude.com.my,Real Estate—Development,Real Estate,
PLS PLANTATIONS BERHAD,9695,Menara TSR,"Unit 9-01, Level 9 No. 12, Jalan PJU 7/3 Mutiara Damansara",Petaling Jaya,47810,60377175888,https://www.plsplantations.my,Farm Products,Consumer Defensive,
PMB TECHNOLOGY BERHAD,7172,Lot 1797,Jalan Balakong Bukit Belimbing,Seri Kembangan,43300,60389615205,https://www.pmbtechnology.com,Aluminum,Basic Materials,674.0
PNE PCB BERHAD,6637,"No. 6, Jalan Firma 2/1",Kawasan Perindustrian Tebrau,Johor Bahru,81100,6073546448,https://pnepcb.com,Electronic Components,Technology,
POH HUAT RESOURCES HOLDINGS BERHAD,7088,"PLO 1, Jalan Raja",Kawasan Perindustrian Bukit Pasir Mukim Sungai Raya Bukit Pasir,Muar,84300,6069859688,https://www.pohhuat.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,3243.0
POH KONG HOLDINGS BERHAD,5080,"No.16-20, Jalan 52/4",,Petaling Jaya,46200,60379403333,https://www.pohkong.com.my,Luxury Goods,Consumer Cyclical,
POLYDAMIC GROUP BERHAD,03031,"1059, Lorong Perindustrian Bukit Minyak","17, Kawasan Perindustrian Bukit Minyak",Simpang Ampat,14100,6045018198,https://www.polydamic.com.my,Pollution & Treatment Controls,Industrials,
POS MALAYSIA BERHAD,4634,Ibu Pejabat Pos,Tingkat 8 Kompleks Dayabumi,Kuala Lumpur,50670,60322672267,https://www.pos.com.my,Integrated Freight & Logistics,Industrials,17825.0
POWER ROOT BERHAD,7237,"No. 30, Jalan Tago 9",Taman Perindustrian Tago,Kuala Lumpur,52200,60362720303,https://www.powerroot.com,Beverages—Non-Alcoholic,Consumer Defensive,887.0
POWERWELL HOLDINGS BERHAD,0217,"No. 1B, Jalan Anggerik Mokara 31/48",Seksyen 31 Kota Kemuning,Shah Alam,40460,60355213333,https://www.powerwell.com.my,Electrical Equipment & Parts,Industrials,254.0
PPB GROUP BERHAD,4065,UBN Tower,12th Floor No. 10 Jalan P. Ramlee Letter Box No. 115,Kuala Lumpur,50250,60327260088,https://www.ppbgroup.com,Farm Products,Consumer Defensive,4433.0
PRESS METAL ALUMINIUM HOLDINGS BERHAD,8869,Setia Avenue,"Suite 61 & 62 No. 2, Jalan Setia Prima S U13/S Setia Alam, Seksyen U13",Shah Alam,40170,60333622188,https://www.pressmetal.com,Aluminum,Basic Materials,7300.0
PRESTAR RESOURCES BERHAD,9873,"Lot 1298, Rawang Industrial Estate",16½ Miles Jalan Ipoh,Rawang,48000,60360908218,https://www.prestar.com.my,Steel,Basic Materials,614.0
PRG HOLDINGS BERHAD,7168,Plaza Damansara Block A,"Unit 4.02, Level 4 Bukit Damansara",Kuala Lumpur,50490,60320110888,https://www.prg.com.my,Textile Manufacturing,Consumer Cyclical,
PRICEWORTH INTERNATIONAL BERHAD,7123,"Lot 5, Block No. 4, Bandar Indah","1st Floor Mile 4, Jalan Utara PO Box 2848",Sandakan,90732,6089224772,https://www.pwibhmalaysia.com.my,Lumber & Wood Production,Basic Materials,351.0
PRINCIPAL FTSE ASEAN 40 MALAYSIA ETF,0822EA,,,,,,,,,
PRINCIPAL FTSE CHINA 50 ETF,0823EA,,,,,,,,,
PRIVASIA TECHNOLOGY BERHAD,0123,3 Two Square,"Unit C-21-02 No. 2, Jalan 19/1",Petaling Jaya,46300,60379679600,https://www.privasia.com,Information Technology Services,Technology,
PROGRESSIVE IMPACT CORPORATION BERHAD,7201,Mercu PICORP,"Suite 5.02 Lot 10, Jalan Astaka U8/84 Bukit Jelutong",Shah Alam,40150,60378456566,https://www.picorp.com.my,Waste Management,Industrials,589.0
PROLEXUS BERHAD,8966,PTD 94657,Batu 6 Jalan Mersing,Kluang,86000,6077010369,https://www.prolexus.com.my,Apparel Manufacturing,Consumer Cyclical,
PROPEL GLOBAL BERHAD,0091,,,,,,,,,
PROTASCO BERHAD,5070,Corporate Block,2nd Floor Unipark Suria Jalan Ikram-Uniten,Kajang,43000,60387383388,https://www.protasco.com.my,Engineering & Construction,Industrials,652.0
PT RESOURCES HOLDINGS BERHAD,0260,Kuantan Integrated Fish Processing Park (KIFPP),Jalan Seri Kemunting 2 Tanah Putih Darul Makmur,Kuantan,25100,6095156666,https://www.ptresourcesgroup.com.my,Packaged Foods,Consumer Defensive,261.0
PTT SYNERGY GROUP BERHAD,7010,"2A-1-1(B), Space U8","No.6, Persiaran Pasak Bumi Taman Bukit Jelutong Seksyen U8",Shah Alam,40150,60350372822,https://pttgroup.com.my,Building Products & Equipment,Industrials,
PUBLIC BANK BERHAD,1295,Menara Public Bank,27th Floor 146 Jalan Ampang,Kuala Lumpur,50450,60321766000,https://www.publicbankgroup.com,Banks—Regional,Financial Services,19188.0
PUBLIC PACKAGES HOLDINGS BHD,8273,Wisma Public Packages,Lintang Kampong Jawa Bayan Lepas Industrial Estate,Bayan Lepas,11900,6046444777,https://www.pph.com.my,Packaging & Containers,Consumer Cyclical,
PUC BERHAD,0007,Oasis Square Unit C-2-01,"Level 2, Capital 3 No. 2, Jalan PJU1A/7A Ara Damansara, PJU 1A",Petaling Jaya,47301,60376510188,https://www.puc.com,Advertising Agencies,Communication Services,80.0
PUNCAK NIAGA HOLDINGS BERHAD,6807,Wisma Rozali,"No. 4, Persiaran Sukan Seksyen 13",Shah Alam,40100,60355228589,https://www.puncakniaga.com.my,Conglomerates,Industrials,622.0
PWF CORPORATION BERHAD,7134,"Plot 127, Jalan Perindustrian Bukit Minyak 7",Taman Perindustrian Bukit Minyak,Bukit Mertajam,14100,6045081088,https://www.pwf.com.my,Farm Products,Consumer Defensive,
QES GROUP BERHAD,0196,"No.2, Jalan Jururancang U1/21",Hicom Glenmarie Industrial Park Seksyen U1,Shah Alam,40150,60358826668,https://www.qesnet.com,Electronics & Computer Distribution,Technology,420.0
QL RESOURCES BERHAD,7084,"No. 16A, Jalan Astaka U8/83",Bukit Jelutong,Shah Alam,40150,60378012288,https://www.ql.com.my,Farm Products,Consumer Defensive,14600.0
QUALITY CONCRETE HOLDINGS BERHAD,7544,Wisma Bukit Mata Kuching,2nd Floor Room 209 Jalan Tunku Abdul Rahman,Kuching,93100,6082206600,https://www.qchb.com.my,Engineering & Construction,Industrials,
RADIANT GLOBALTECH BERHAD,0202,"Unit 03-06 & 03-07, Tower B","Level 03 Vertical Business Suite, Avenue 3 Bangsar South, No. 8, Jalan Kerinchi",Kuala Lumpur,59200,60322422059,https://rgtech.com.my,Electronics & Computer Distribution,Technology,
RALCO CORPORATION BERHAD,7498,Nilai Industrial Estate,Lot 1476 Jalan Lengkok Emas 1,Nilai,71800,6067971999,https://www.ralco.net,Packaging & Containers,Consumer Cyclical,
RAMSSOL GROUP BERHAD,0236,"B-04-05, Tamarind Square",Persiaran Multimedia Cyber 10,Cyberjaya,63000,60388006611,https://www.ramssolgroup.com,Software—Application,Technology,
RANHILL UTILITIES BERHAD,5272,Bangunan Ranhill SAJ,Jalan Garuda Larkin,Johor Bahru,80350,6072255300,https://www.ranhill.com.my,Utilities—Regulated Water,Utilities,3186.0
RAPID SYNERGY BERHAD,7765,"161, Jalan Sungai Keluang",Bayan Lepas FIZ Phase 1,Bayan Lepas,11900,6046439300,https://www.rapidsynergy.com.my,Semiconductor Equipment & Materials,Technology,
RAY GO SOLAR HOLDINGS BERHAD,03052,"No.44, Jalan Serendah 26/39",Hicom Industrial Estate,Shah Alam,40400,60351019905,https://www.raygosolar.com,Solar,Technology,
RCE CAPITAL BERHAD,9296,Menara Teo Chew,20th Floor No. 1 Jalan Lumut,Kuala Lumpur,50400,60340470988,https://www.rce.com.my,Credit Services,Financial Services,201.0
REACH ENERGY BERHAD,5256,"D3-5-8, Block D3","Solaris Dutamas No. 1, Jalan Dutamas 1",Kuala Lumpur,50480,60364123000,https://www.reachenergy.com.my,Oil & Gas E&P,Energy,113.0
RED IDEAS HOLDINGS BERHAD,03002,"Unit 606, Block G","Pusat Dagangan Phileo Damansara 1 No. 9, Jalan 16/11 Seksyen 16",Petaling Jaya,46350,60379319911,https://www.redideasholdings.com,Software—Application,Technology,
RED SENA BERHAD,5270,,,,,,,,,
REDPLANET BERHAD,03036,"No. 1-8, The Boulevard",Level 8 Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,,https://www.redplanet.com.my,Information Technology Services,Technology,
REDTONE DIGITAL BERHAD,0032,IOI Business Park,5th Floor Suites 22-30,Puchong,47100,60380848888,https://www.redtone.com,Telecom Services,Communication Services,
REKATECH CAPITAL BERHAD,0081,"D-5-02, Capital 4, Oasis Square","No.1, Jalan PJU 1A/7A Ara Damansara",Petaling Jaya,47301,60364219986,https://www.megasuncity.com,Engineering & Construction,Industrials,
RENEUCO BERHAD,7130,"D2-3-1, SOLARIS DUTAMAS","NO. 1, JALAN DUTAMAS 1",Kuala Lumpur,50480,60362032929,https://www.reneuco.com,Engineering & Construction,Industrials,
RESERVOIR LINK ENERGY BHD,0219,"E-33-01, Menara SUEZCAP 2","KL Gateway No. 2, Jalan Kerinchi Gerbang Kerinchi Lestari",Kuala Lumpur,59200,60327112128,https://www.reservoirlink.com,Oil & Gas Equipment & Services,Energy,
RESINTECH BERHAD,7232,Lot 3 & 5,Jalan Waja 14 Kawasan Perindustrian Telok Panglima Garang,Telok Panglima Garang,42500,60331222422,https://www.resintechmalaysia.my,Building Products & Equipment,Industrials,
REVENUE GROUP BERHAD,0200,Wisma Revenue,"No. 12, Jalan Udang Harimau 2 Kepong Business Park",Kuala Lumpur,51200,60392123388,https://www.revenue.com.my,Software—Infrastructure,Technology,
REX INDUSTRY BERHAD,9946,Jalan Perindustrian Bukit Minyak 5,Plot 126 Seberang Perai Tengah,Simpang Ampat,14100,6045088288,https://www.rexmalaysia.com,Packaged Foods,Consumer Defensive,
REXIT BERHAD,0106,"42, Jalan BM 1/2",Taman Bukit Mayang Emas,Petaling Jaya,47301,60378031131,https://www.rexit.com,Information Technology Services,Technology,
RGB INTERNATIONAL BHD,0037,"8, Green Hall",,George Town,10200,6042631111,https://www.rgbgames.com,Gambling,Consumer Cyclical,467.0
RGT BERHAD,9954,"1032, Jalan Perindustrian Bukit Minyak",Taman Perindustrian Bukit Minyak Simpang,Penang,14100,6045013990,https://rgtberhad.com,Specialty Chemicals,Basic Materials,
